ebm Rew Mean,ebm Rew Std,ebm Rew Max,ebm Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
-3.5046942,17.096418,0.05,-181.45044,10.0,19.489538,3.204307,6.4808846,140.68677,-133.1294,8.791726,-95.361984,-147.21835,-140.28452,8.804976,-109.57532,-153.6065,-144.12001,8.846492,-112.18349,-158.62083,0.3487913,0.9208308,2.9606576,-3.064292,0.005542274,0.39827505,1.0012279,-1.3512726,-0.38955018,0.16620278,-0.16358846,-1.2114153,1.0328658674318507,0.28321487769601,3.3170883739160244,-0.021827878317412775,1032.8658674318506,38.66364028456796,1110.2584006469483,1012.1513232667485,0.22069117,0.45471385,0.9800925,-0.9782306,1000.0,0.0,1000,1000,100,1.0738121084132448,0.3115775879425042,4.6638108773266325,-1.3955722184025405,1073.812108413245,64.45214429125643,1343.5374818609994,859.2268665172273,0.033207975,0.5771832,1.0,-0.99999106,1000.0,0.0,1000,1000,1032.8658674318506,2096,2100000,2100,258.77647285023704,28.60349864885211,194.96183218248188,482.34180368157104,10199.897920884658,20
-4.496219,9.753036,0.049999785,-77.81379,10.0,15686.135,15738.862,119.21576,1257.4565,-1258.184,1627.4696,-52.19682,-4555.064,-1256.7275,1625.8312,-49.23439,-4566.901,-1267.1824,1633.3036,-57.802757,-4678.8345,3.0962336,3.1294265,30.049513,-3.482407,0.32028913,1.2134355,9.5879,-2.2498925,-0.7002449,0.3002342,-0.014316946,-2.5052319,1.2184580171400454,0.4154794220256757,2.7734595635451558,-0.18777412984505604,1218.458017140045,0.4256114254613788,1219.1912992765413,1217.7174031147001,0.15589692,0.53578836,0.9999678,-0.960473,1000.0,0.0,1000,1000,100,1.1719203807596879,0.4444075581864634,3.9227744551981676,-1.0477997253387057,1171.9203807596878,67.83375229148591,1375.7184918062621,831.4885820125227,0.08382709,0.69418234,1.0,-1.0,1000.0,0.0,1000,1000,1218.458017140045,2196,2200000,2200,253.5645584249869,27.796385110821575,198.96527749067172,480.3262210264802,10681.636415341403,21
0.007518437,0.06945878,0.049999993,-0.74767405,10.0,5622.474,6929.0425,244.20518,3370.2856,-3368.2432,1114.6875,-151.2918,-5162.91,-3365.095,1112.4945,-144.27528,-5169.2188,-3383.066,1119.4781,-158.13379,-5219.5054,2.8595653,1.9490646,12.4311495,-5.329461,0.32935968,0.8263479,3.6121469,-2.156278,-1.0455338,0.47943693,0.6576979,-2.8174553,1.005066897169237,0.03357852323784226,1.383160365623348,0.9649599575857846,1005.0668971692369,0.7036080962283832,1006.2721327057419,1003.7334392276383,0.31111175,0.23197518,0.72581017,-0.3303288,1000.0,0.0,1000,1000,100,1.0081600704721445,0.13656461685734847,2.8025684342369983,-0.1736721056153169,1008.1600704721444,27.789877934089844,1213.6782340238829,996.5704990043823,0.308278,0.51134473,0.99999934,-0.9974067,1000.0,0.0,1000,1000,1005.0668971692369,2296,2300000,2300,250.95777881424874,29.201765539124608,193.18529352266341,473.34483787603676,11158.16252032388,22
0.0038601493,0.07316664,0.05,-0.8510235,10.0,3.743169,7.8985457,11.582279,182.6856,-180.46184,5.06385,-169.32271,-199.2189,-181.98462,5.014948,-170.80302,-202.71666,-177.99026,5.39153,-166.05206,-199.04768,0.6297673,0.96798646,3.5840418,-3.2374852,0.3486096,0.32622522,1.4048004,-1.0888039,-0.48738936,0.20014217,-0.22701989,-1.3662173,1.0071528550525963,0.05364716546880501,1.4675044860366224,0.834240463481131,1007.1528550525967,0.5639395382455257,1007.9606949176467,1006.1281801871786,0.30614924,0.24269219,0.8135041,-0.369282,1000.0,0.0,1000,1000,100,1.0050200406954992,0.13085735521368078,1.6263963462587765,0.5677684704569207,1005.020040695499,1.702818406212893,1010.0698400216409,1001.3734304685065,0.25601143,0.5141727,0.99924815,-0.9984434,1000.0,0.0,1000,1000,1007.1528550525967,2396,2400000,2400,258.4482440412976,32.39242281904444,195.3550317650661,486.1956986254081,11646.046054105274,23
-0.007579182,0.09673748,0.05,-1.0722003,10.0,10.706219,1.8036973,12.0171995,168.03369,-167.54057,3.1945558,-158.54118,-178.16977,-164.3421,3.2099152,-155.16527,-175.59221,-163.20212,3.4853296,-153.4427,-174.36584,0.6090058,0.8682037,3.1375217,-4.1032248,0.35523486,0.3295531,1.1421582,-0.88541645,-0.46885738,0.14636058,-0.19529939,-1.3053464,1.0069039400684523,0.04996885447848672,1.4581130190496592,0.8738868724813695,1006.9039400684527,0.5594165903493448,1007.9377793250932,1006.0257933978052,0.278153,0.22635046,0.75081277,-0.47801155,1000.0,0.0,1000,1000,100,1.006546063370491,0.1619317370434808,1.6845342945429118,0.42476510281530117,1006.5460633704912,2.8962690523699517,1013.9857847355253,996.6618695931437,0.22053394,0.5173752,0.99870944,-0.9984784,1000.0,0.0,1000,1000,1006.9039400684527,2496,2500000,2500,257.62191402958706,34.123633962124586,202.72793010435998,494.47347809607163,12134.636900040321,24
-0.014391265,0.1059989,0.04999997,-1.1718161,10.0,2.860391,2.0563056,4.4947014,150.34476,-149.81503,2.8313947,-136.15689,-162.34451,-149.29666,2.9156935,-136.56497,-161.08664,-147.50774,3.2540176,-136.37073,-162.57266,0.5137114,0.99588406,4.1666193,-3.7474208,0.2844924,0.36015892,1.2086498,-1.2710495,-0.454731,0.19836591,-0.13561788,-1.442611,1.0088821774907986,0.040428876932226285,1.457288124210939,0.9951036793697948,1008.8821774907989,0.6147253267559326,1009.9970975661848,1007.6197619265645,0.228557,0.18751054,0.6808926,-0.24770498,1000.0,0.0,1000,1000,100,1.0076021125217764,0.1557463365472195,1.612984251674385,0.3383634096022775,1007.6021125217765,2.891397219816567,1013.763371344097,1000.1807745842523,0.18781054,0.5215053,0.9987008,-0.99723685,1000.0,0.0,1000,1000,1008.8821774907989,2596,2600000,2600,255.48518046084791,28.20583431608975,200.504385557957,484.19540033489466,12617.620469336398,25
-0.06957944,0.20202087,0.049999982,-1.3420463,10.0,3.8622055,1.3809129,4.024178,146.24107,-145.87299,2.870879,-125.2418,-153.76883,-144.40147,2.883473,-124.23242,-151.8211,-143.48868,2.8144102,-123.71461,-150.87312,0.41077662,0.8104582,2.5541253,-2.1797545,0.21697755,0.32088217,1.2384952,-1.1949193,-0.44174576,0.1719093,-0.17956449,-1.2562686,1.0205959348582425,0.09052368426892911,1.673002829731028,0.9973832978000361,1020.5959348582428,0.46016210728398477,1021.5648632448034,1019.9180700357526,0.043371033,0.12157728,0.88360703,-0.48684865,1000.0,0.0,1000,1000,100,1.0079837646937102,0.17569506813946809,1.9615311793259,-1.053085578528984,1007.9837646937101,48.01847701586898,1022.7583956126925,581.5886262438411,0.18975891,0.5090512,1.0,-1.0,1000.0,0.0,1000,1000,1020.5959348582428,2696,2700000,2700,252.6119350604713,26.991369768977165,193.70232329005376,473.3056281195022,13096.71547577111,26
-0.025592715,0.12178244,0.05,-0.96264917,10.0,3.975759,4.0804687,4.5381265,153.9046,-152.8461,2.881386,-135.2715,-172.26727,-152.84106,2.8567913,-134.6845,-170.94011,-156.77698,2.9643872,-139.55,-179.84325,0.7128948,0.99477863,3.295581,-4.348325,0.04509173,0.3717222,1.3686064,-1.3776877,-0.6694951,0.23479515,-0.27373788,-1.8036022,1.0081448584818966,0.021322684492532003,1.2131174449500866,0.9900606612469471,1008.1448584818963,0.5525051358458051,1009.4787939110911,1007.3506189185333,0.20946002,0.17430802,0.53237617,-0.277396,1000.0,0.0,1000,1000,100,1.0149603731174688,0.14968522504494663,1.8128525276621483,0.4214184810679985,1014.9603731174687,3.501001275415588,1021.140706216514,1001.4651526966669,0.121996365,0.53531647,0.9973314,-0.9972771,1000.0,0.0,1000,1000,1008.1448584818963,2796,2800000,2800,260.284245217219,32.78040857613087,214.11846377048641,507.1831175638363,13601.356070064474,27
-0.011414126,0.112779416,0.049999993,-1.6416138,10.0,1.5017209,1.4540741,0.9560304,157.33038,-156.7326,5.738168,-132.64053,-169.44934,-157.0112,5.900542,-132.59888,-171.85474,-158.54298,5.601146,-137.12697,-169.64282,0.1690821,0.8518108,2.8453488,-4.489546,0.14561252,0.32536954,1.0606987,-0.99548906,-0.37667057,0.115279354,-0.2091052,-1.0653417,1.000123382331984,0.01821698502780625,1.10204504083311,0.7198442190583174,1000.1233823319835,0.5585483952509805,1001.2407786284625,999.1099531812031,0.24527831,0.20255828,0.5630045,-0.22601849,1000.0,0.0,1000,1000,100,1.005781324584734,0.1713352683413871,1.687832753011658,0.28413127680425704,1005.7813245847344,4.614926097916283,1016.1402324302436,994.2730243659797,0.14765097,0.53834563,0.9983191,-0.99869365,1000.0,0.0,1000,1000,1000.1233823319835,2896,2900000,2900,259.39118420891464,30.23947366885841,221.26635795552284,510.8970158332959,14116.68839193508,28
-0.031347457,0.13066316,0.049999963,-1.2980479,10.0,7.4451013,4.5209546,16.28564,140.88727,-140.61838,6.579884,-123.26619,-163.74446,-139.71593,6.638041,-123.466064,-163.66443,-135.23688,6.4645963,-117.97233,-158.32112,0.16843951,0.8850794,2.7928295,-4.8764925,0.19173424,0.31841934,1.6882882,-0.92700523,-0.39011523,0.11219188,-0.17089352,-1.119492,1.0120176459115027,0.047109410385469855,1.4826826566634466,0.9996747372661263,1012.0176459115028,0.6408045657455198,1013.466557771729,1011.0572395675777,0.25971702,0.20721655,0.67929447,-0.18176758,1000.0,0.0,1000,1000,100,1.0101316214942748,0.15368783460092825,1.7072292971901806,-1.6390550339368148,1010.1316214942749,16.493456029121237,1021.7719111887093,854.1852725388354,0.17923298,0.53586996,1.0,-1.0,1000.0,0.0,1000,1000,1012.0176459115028,2996,3000000,3000,262.5362580907531,34.67974176025018,217.90911588212475,515.125115733128,14627.257592127193,29
-0.0071280724,0.10577086,0.05,-1.3444457,10.0,1.2116137,15.039325,16.19214,131.62035,-131.2248,3.7503674,-112.09515,-138.81639,-126.550125,3.9194703,-108.059326,-135.8125,-137.26154,3.6667235,-118.09582,-147.87918,0.31193757,0.89988214,3.1522923,-2.914195,0.2729337,0.312596,1.0953612,-0.8491992,-0.4024243,0.09326959,-0.22673106,-0.9979129,1.002113923800163,0.01598829930153912,1.1356604303104116,0.8071562981192579,1002.113923800163,0.4776378952565348,1003.3333756098921,1001.166315089663,0.25112158,0.1887583,0.5079567,-0.17164126,1000.0,0.0,1000,1000,100,1.0070096548729892,0.1642815078461929,1.7791257018712243,0.40994387445799113,1007.0096548729894,4.343684037968146,1017.4307967417325,996.4307341882289,0.17556451,0.5311574,0.9969701,-0.998509,1000.0,0.0,1000,1000,1002.113923800163,3096,3100000,3100,260.4982284028083,30.12568343617022,218.77326560905203,509.39717744803056,15138.614457581192,30
-0.021568831,0.13477984,0.049999997,-1.7317312,10.0,0.79703814,2.0380495,1.6019833,114.40263,-112.739456,4.4616237,-98.31956,-125.08591,-114.22217,4.4503765,-99.86797,-127.11132,-112.7489,4.4943295,-95.5381,-125.58342,0.19691932,0.91651154,2.8242774,-2.8986568,0.24719435,0.28527668,1.3251244,-0.56869704,-0.38515925,0.12436555,-0.19068033,-1.1740866,1.0066831630036257,0.01704356742602305,1.196218670331384,0.9647570244877819,1006.6831630036259,0.6755787291844003,1007.8686481027527,1005.8731692959022,0.24059625,0.1866367,0.5094297,-0.12711717,1000.0,0.0,1000,1000,100,1.0063029820835365,0.18553953359954822,1.763778747847343,0.3168010684069237,1006.3029820835363,4.840666600272639,1016.8873848347808,994.7935537314681,0.16475834,0.5370499,0.9990323,-0.99712765,1000.0,0.0,1000,1000,1006.6831630036259,3196,3200000,3200,257.7594399917871,32.08387949317694,214.0986564666964,503.9419759516604,15640.709613796324,31
-0.00831148,0.09972932,0.05,-1.4313833,10.0,2.6086917,13.296177,5.601551,134.58728,-127.64104,6.45599,-114.167336,-143.36914,-134.42026,6.465803,-120.81851,-150.83835,-131.3663,6.471689,-117.77341,-147.02357,0.21486565,0.7523969,2.195147,-2.7629256,0.2239239,0.29563743,1.0299112,-0.88373536,-0.34643123,0.092294514,-0.18062955,-0.81786466,1.0036654933014773,0.011930179089068052,1.2869411700876285,0.9237111939130406,1003.6654933014772,0.7579404313681619,1005.0809654435727,1002.3627502065657,0.24034923,0.18729968,0.5064016,-0.20010059,1000.0,0.0,1000,1000,100,1.0054832330031185,0.18551801127795514,1.7930917836734044,0.32473938123913687,1005.4832330031188,5.13621329807486,1016.7533706396249,993.563467392715,0.16442047,0.5373738,0.9979513,-0.99854386,1000.0,0.0,1000,1000,1003.6654933014772,3296,3300000,3300,264.82808036217466,30.241783421952277,231.29895032010972,526.3688141042367,16169.869735158514,32
-0.014615523,0.118214905,0.05,-1.286004,10.0,0.9591721,1.188886,1.1720045,115.74065,-115.14051,5.70468,-100.06353,-132.75665,-115.42108,5.6673765,-100.860435,-133.39157,-114.28203,5.6334333,-99.8085,-132.7641,0.24623953,0.78984904,2.380241,-2.5870922,0.2422144,0.29147634,1.2373593,-0.7984448,-0.36972046,0.095148,-0.18751118,-0.8857528,1.005601607007402,0.019578493817449336,1.1449960392539267,0.859003357595847,1005.6016070074023,0.8320947768214138,1007.0769200425091,1004.3361348828807,0.21535726,0.16855004,0.52437925,-0.20505887,1000.0,0.0,1000,1000,100,1.0064255803537272,0.18939933564894632,1.782712674188115,0.3668491853568768,1006.4255803537271,5.059759722638355,1018.2174852437543,993.8111783533884,0.1609782,0.5387933,0.9987971,-0.99768156,1000.0,0.0,1000,1000,1005.6016070074023,3396,3400000,3400,259.08853937732056,33.03224746370688,219.53164460416883,511.65243144519627,16679.453327663243,33
-0.014183245,0.11514101,0.049999993,-1.5214846,10.0,1.3044833,1.2497228,1.8583126,120.09165,-119.72795,5.646813,-107.053246,-142.24425,-119.67437,5.646198,-107.44706,-141.87828,-118.26895,5.5497046,-106.63059,-139.17255,0.25420338,0.8415791,3.3952277,-2.4653196,0.25639784,0.28523138,1.0480473,-0.9795671,-0.37110606,0.11453531,-0.19797505,-1.0479634,1.0020379304593874,0.011933423569577474,1.2534005380731879,0.9330920477512779,1002.0379304593871,0.7578516285014919,1003.3951396134954,1000.7402335371112,0.21321662,0.1589753,0.4736928,-0.16437422,1000.0,0.0,1000,1000,100,1.0071327842147721,0.195227476224991,1.756517734789579,0.3463939897172638,1007.1327842147718,4.343552748758311,1020.2838817395644,996.072452613689,0.15259713,0.54274035,0.99843365,-0.9982374,1000.0,0.0,1000,1000,1002.0379304593871,3496,3500000,3500,261.5047417501919,30.964365193154663,219.90416647633538,512.3732734196819,17191.024531990755,34
-0.019906381,0.13457951,0.05,-1.7683886,10.0,2.8787446,2.0728097,5.6467223,121.39216,-121.11809,5.887384,-109.6273,-138.23737,-120.70343,5.913202,-109.75376,-137.70506,-118.10159,5.867704,-106.465576,-134.82184,0.2028262,0.71782285,2.4419785,-3.1435966,0.18103999,0.2774494,0.992778,-0.94465137,-0.3548449,0.09904578,-0.20315392,-0.81282616,1.0040344012151157,0.018082731134431665,1.3017755793833337,0.9967973010238308,1004.034401215116,0.6405906907607374,1005.1744696922041,1002.4106463177257,0.21045896,0.16227524,0.47591728,-0.19144398,1000.0,0.0,1000,1000,100,1.005823231110606,0.19511340572390826,1.7676788458565154,0.28856289632926035,1005.8232311106061,5.326397392434914,1017.4215021674298,993.974910794846,0.15833904,0.5411776,0.9992237,-0.99727654,1000.0,0.0,1000,1000,1004.034401215116,3596,3600000,3600,254.0421974742785,30.169071092270315,206.80001114215702,491.01127970870584,17684.603295923676,35
0.0062069437,0.078444116,0.04999999,-1.1816828,10.0,3.4064076,1.924932,5.153541,119.874344,-118.8658,6.8746142,-103.423935,-145.30351,-119.662735,6.861102,-104.095085,-145.97331,-123.01703,6.731527,-108.775444,-147.93742,0.16585016,0.7914981,2.7334223,-3.5209625,0.18286245,0.30749878,1.0633765,-1.0420991,-0.34062505,0.105635285,-0.16350627,-1.1187379,1.0039951278566603,0.02214963665527791,1.2278374182991818,0.8656652421741599,1003.9951278566605,0.6774233122894716,1004.9268842676742,1002.734061915584,0.38369,0.28068054,0.7121645,-0.32598373,1000.0,0.0,1000,1000,100,1.0036967690876994,0.14563517123866,8.110131041763982,-1.2322139071045484,1003.6967690876994,7.557494474962367,1038.9496337071894,995.052019537218,0.33750206,0.52939004,1.0,-1.0,1000.0,0.0,1000,1000,1003.9951278566605,3696,3700000,3700,257.4810449411161,32.73325547389686,220.06530203763396,510.27960245264694,18194.941148942802,36
-0.007745068,0.0931223,0.05,-1.0161593,10.0,1.7676145,4.17744,2.0873468,120.82613,-120.17607,2.2398968,-114.31872,-129.07281,-116.72635,2.2732427,-111.29978,-125.29685,-122.580154,2.4626942,-116.51621,-133.90874,0.84590596,1.1944635,3.6934605,-5.331189,0.5110319,0.34357843,1.3165398,-0.75198245,-0.4341483,0.13995416,-0.23353788,-1.3145226,1.0089643833439055,0.040656226046042826,1.4577428896146676,0.9997301589603468,1008.9643833439053,0.7389989203538201,1010.6967562830264,1007.9502205783664,0.2385307,0.18653074,0.6928679,-0.2854125,1000.0,0.0,1000,1000,100,1.0085778375460397,0.1473516478355073,1.6896513233612993,0.33627289385425335,1008.5778375460399,2.7142825542852154,1015.4569950355657,999.8757135087537,0.21441424,0.52037334,0.99860406,-0.99655664,1000.0,0.0,1000,1000,1008.9643833439053,3796,3800000,3800,259.63881299784407,32.79434973699972,218.7961607123725,511.2293234472163,18707.18071041722,37
-0.012529605,0.12627454,0.04999998,-2.2089381,10.0,5.7116704,7.498326,18.02578,128.45715,-127.89389,2.072056,-120.5561,-134.24568,-127.381805,2.0844498,-119.736916,-133.78342,-134.40259,1.947647,-127.6407,-143.16425,0.4513181,0.97958404,3.2801223,-4.268017,0.24655509,0.34419352,1.2464393,-1.0436604,-0.44253382,0.18092358,-0.22635554,-1.5966201,1.0029314221161292,0.017544582096688934,1.1644234918356071,0.7919185456975556,1002.9314221161288,0.523235355211081,1003.9944974768647,1001.9302885205309,0.23723906,0.179551,0.52928746,-0.2668928,1000.0,0.0,1000,1000,100,1.0063991286298344,0.17535497414580287,1.716958072074152,0.3303430178747444,1006.3991286298342,3.7298066472878806,1014.8726610540164,995.7462048380357,0.16986997,0.5330632,1.0,-0.99784034,1000.0,0.0,1000,1000,1002.9314221161288,3896,3900000,3900,256.91306748986244,33.852088728919625,218.00950500229374,508.7746612210758,19212.21291065961,38
-0.0092647225,0.11192912,0.049999982,-1.1722283,10.0,2.1710613,1.7460366,0.97029257,128.36662,-125.41249,4.3587894,-116.742485,-170.08006,-128.15366,4.390757,-118.29681,-175.66034,-129.17479,3.9741082,-118.279816,-164.84373,0.2916969,0.9916726,8.442934,-3.8468034,0.23755701,0.3394137,2.509202,-1.0139014,-0.36912835,0.11886881,-0.1748598,-1.2261003,1.0042101789272129,0.017583218119339637,1.187571558264256,0.9721873969698439,1004.2101789272126,0.5539379631294912,1005.1207815297253,1003.3343737298487,0.20308337,0.15611205,0.5064163,-0.20020372,1000.0,0.0,1000,1000,100,1.0037654745697422,0.19614189286704597,1.7108725042655883,-0.02469596149877094,1003.7654745697421,5.541351064501456,1012.6822769271565,968.383216594993,0.15601902,0.5405335,0.99947864,-0.99834406,1000.0,0.0,1000,1000,1004.2101789272126,3996,4000000,4000,259.26504478929564,30.063972702249885,219.8338556084782,509.1628731000237,19720.298435939476,39
-0.013653338,0.12606251,0.049999997,-1.7585435,10.0,0.62118495,0.7398608,0.14730367,124.02408,-123.68532,4.2659726,-111.69242,-138.45,-123.45709,4.3590674,-111.729126,-139.78815,-124.1517,4.227885,-113.54958,-139.18863,0.22892806,0.7757233,2.4667373,-2.7226293,0.19024503,0.30758795,0.9797844,-1.3868233,-0.36084843,0.12954658,-0.16341811,-1.076728,1.0022682971752033,0.01425808600241854,1.1604446359751364,0.8215546265987916,1002.2682971752031,0.6549804310362909,1003.7288468199048,1001.0550269909452,0.22761539,0.17013651,0.4845616,-0.18746665,1000.0,0.0,1000,1000,100,1.0042940090579542,0.2046844150874969,1.7203789269315695,0.19660064012365647,1004.294009057954,3.622106069526616,1012.9407921129743,996.110956706078,0.15186605,0.5426369,0.9987199,-0.9981973,1000.0,0.0,1000,1000,1002.2682971752031,4096,4100000,4100,254.78170114243403,28.988417714834213,208.2705213818699,492.04064023913816,20218.892800909,40
-0.013148084,0.12502186,0.049999997,-1.4560808,10.0,7.3103075,2.8873897,12.807387,118.086945,-117.95291,4.136515,-109.06008,-134.00703,-116.40753,4.161239,-107.63867,-133.90594,-113.129745,4.0353107,-105.43125,-129.53183,0.25817895,0.8811423,3.0684602,-3.7558594,0.25139174,0.31163195,1.07451,-1.3898578,-0.3697184,0.124166556,-0.16955629,-1.2376187,1.0032341741663906,0.015158119122277535,1.2429857847857344,0.9578256458597668,1003.2341741663904,0.665731241285526,1004.7620360936186,1002.2490533739003,0.17736474,0.13959242,0.45902577,-0.16209094,1000.0,0.0,1000,1000,100,1.0049615419124593,0.20861057227818794,1.7910293879913604,0.212784283823411,1004.9615419124593,4.392402190837113,1017.8092406459622,994.4948091717765,0.1458921,0.54322565,0.998933,-0.99870163,1000.0,0.0,1000,1000,1003.2341741663904,4196,4200000,4200,256.69508526986465,35.54337299987674,213.77820686250925,506.01666513225064,20717.95524004614,41
-0.015148684,0.12994193,0.049999997,-1.5045625,10.0,0.9703425,0.93397593,0.571874,119.49193,-119.177475,5.6358523,-108.87242,-140.88097,-119.07089,5.7062664,-108.1048,-142.04034,-118.53436,5.621777,-108.31954,-141.98903,0.13659352,0.69122493,2.2744021,-2.2107403,0.13741404,0.30635446,1.0098307,-0.92504674,-0.34209582,0.13105074,-0.13084659,-1.0515575,1.0036543376648173,0.01647411454551376,1.2591084010404212,0.9438500814800825,1003.6543376648171,0.6656583422685244,1004.8688993301945,1002.4012180194885,0.18257375,0.13733034,0.47753358,-0.18262611,1000.0,0.0,1000,1000,100,1.0050748748647966,0.2152498959492563,1.8978702278315611,0.25816746280971836,1005.0748748647965,4.42679435319749,1018.9174860294553,995.2958398811195,0.13458231,0.54724497,0.998215,-0.9985148,1000.0,0.0,1000,1000,1003.6543376648171,4296,4300000,4300,253.61657683178782,28.58894355595112,194.05822569318116,476.2637460809201,21195.65489633428,42
-0.010684793,0.11866695,0.05,-2.0880334,10.0,0.99057424,2.7781694,2.3954563,117.42881,-115.734375,4.773818,-105.216,-131.40147,-117.277534,4.848523,-106.218475,-133.1478,-115.306496,4.7824774,-105.21471,-130.87332,0.087620765,0.86175567,3.0537877,-5.595014,0.19138175,0.28865805,1.1286209,-0.8143077,-0.33743903,0.11035127,-0.16530885,-0.94875443,1.0034253841329486,0.01585216050255009,1.191619452349833,0.8835232068519867,1003.4253841329486,0.7310040282944698,1004.3334169897277,1001.8346643719395,0.20058519,0.14926492,0.48103192,-0.19173537,1000.0,0.0,1000,1000,100,1.0042348133229066,0.2162989859655666,1.8380473866486062,0.14783193963274532,1004.2348133229068,4.90899971438801,1018.5273818810059,995.2820706051702,0.13552846,0.5464417,0.99896026,-0.99912834,1000.0,0.0,1000,1000,1003.4253841329486,4396,4400000,4400,256.65526540763676,30.028361272998154,195.5693087624386,482.2529354430735,21676.32499109069,43
-0.015637988,0.12733929,0.049999896,-1.5669775,10.0,4.9865637,5.0989265,17.264425,104.837845,-104.66122,4.846473,-96.86744,-128.83412,-104.6193,4.795139,-96.887596,-128.23286,-110.668945,4.7289186,-103.13796,-134.93784,0.16214265,0.7523686,1.9730656,-3.1974058,0.2063117,0.29811078,1.1520425,-0.97889465,-0.3564755,0.11193503,-0.17818514,-0.9543708,1.002155138565577,0.012647587320378588,1.1243473348744477,0.8454330483298582,1002.155138565577,0.6722344473113424,1003.1944677243745,1000.9637970137719,0.21239085,0.15719406,0.5047211,-0.14959542,1000.0,0.0,1000,1000,100,1.0045813225570748,0.21516889648399826,1.8204142993127943,0.1840506567815144,1004.5813225570746,3.9943701028204837,1013.8782260880902,996.066189113054,0.13735463,0.5455739,0.9982847,-0.9993185,1000.0,0.0,1000,1000,1002.155138565577,4496,4500000,4500,253.62132059410214,28.448219819925725,199.83100941963494,481.9005498336628,22158.821171678137,44
-0.01951382,0.14034243,0.05,-2.4561312,10.0,1.4286807,1.8788118,2.4823363,101.3479,-101.19675,5.088435,-91.62877,-127.340385,-100.755714,4.841787,-91.252266,-119.32398,-103.498024,4.914591,-94.495575,-129.5535,0.20937383,0.82927126,2.5949848,-2.552449,0.20931077,0.30765972,1.0458912,-1.138941,-0.34718266,0.12103842,-0.1606619,-1.1484272,1.0040619107612851,0.016962948007006692,1.2396613564845342,0.9352909935547614,1004.061910761285,0.6481721100347911,1005.3332942841954,1002.5593478320819,0.17264974,0.1294216,0.4650519,-0.12462505,1000.0,0.0,1000,1000,100,1.0060572908139966,0.22184963999235927,1.9224073463465732,0.1890612080613864,1006.0572908139967,5.441503819287178,1023.6958716087257,990.6561006992748,0.12209409,0.5485436,0.99973243,-0.99827534,1000.0,0.0,1000,1000,1004.061910761285,4596,4600000,4600,253.22573602525517,29.049146626144648,196.0979650351219,478.3728476865217,22639.296065282542,45
-4.9218473,13.127159,0.049999896,-117.23493,10.0,2.785463,2.0435054,4.4146786,103.118034,-102.968185,6.8889647,-92.02234,-133.1765,-102.5252,6.8970327,-91.65533,-132.17456,-100.206055,6.9045396,-90.125206,-131.62656,0.18181092,0.7297267,3.1330867,-1.8654528,0.1597776,0.31771725,1.1539367,-1.3361496,-0.35310498,0.114913784,-0.17815983,-0.94397473,0.9939795700571169,0.03563405356405307,1.0715945222344334,0.5618851912977892,993.979570057117,0.5223836686788385,994.8635751565108,992.9501692436859,0.29867038,0.24441202,0.6985659,-0.21436915,1000.0,0.0,1000,1000,100,1.0192585623521206,0.2779312101094751,3.851711327350906,-0.7216638815015975,1019.2585623521205,75.10127561192652,1195.409851094968,734.323037587287,0.11907749,0.56093556,1.0,-1.0,1000.0,0.0,1000,1000,993.979570057117,4696,4700000,4700,254.13689811574295,31.14773987000808,192.89681264804676,478.1814506337978,23117.57675492158,46
