Loss,random_avg_energy,expert_avg_energy,random_expert_diff,Best Model Epoch,Best Random Energy,Best Expert Energy,Number of train calls total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.010012143,-0.5962149500846863,-0.9994117617607117,0.4031968116760254,900,0.866260290145874,-0.996213436126709,1801,0.05312446504831314,0.7973535368219018,3.439001739025116e-05,0.8505123918876052,138.96702962974086,1800
0.008539783,-0.36140021681785583,-0.9982242584228516,0.6368240416049957,900,0.866260290145874,-0.996213436126709,1901,0.06554542807862163,0.8113275868818164,3.7283170968294144e-05,0.8769102981314063,145.5069407154806,1900
0.013567689,0.08875710517168045,-0.9978808760643005,1.086637981235981,900,0.866260290145874,-0.996213436126709,2001,0.048543309327214956,0.8903724406845868,4.789233207702637e-05,0.9389636423438787,152.52763617178425,2000
0.0050967773,0.9998964667320251,-0.9802155494689941,1.9801120162010193,2100,0.9998964667320251,-0.9802155494689941,2101,0.037776673678308725,0.8605434596538544,3.749178722500801e-05,0.8983576251193881,159.17151245614514,2100
0.012079388,0.9167070388793945,-0.9988449215888977,1.9155519604682922,2100,0.9998964667320251,-0.9802155494689941,2201,0.042476896196603775,0.9723954601213336,3.4017954021692276e-05,1.014906374271959,165.97603461984545,2200
0.021743437,-0.11513473093509674,-1.0,0.8848652690649033,2100,0.9998964667320251,-0.9802155494689941,2301,0.06147128902375698,0.8852466102689505,2.377387136220932e-05,0.9467416731640697,174.0815728311427,2300
0.006842001,-0.13143257796764374,-1.0,0.8685674220323563,2100,0.9998964667320251,-0.9802155494689941,2401,0.0554408747702837,0.8007599939592183,3.699725493788719e-05,0.8562378659844398,181.72490926412866,2400
0.00732926,-0.11336401849985123,-1.0,0.8866359815001488,2100,0.9998964667320251,-0.9802155494689941,2501,0.07525552064180374,0.8382490840740502,2.1631363779306412e-05,0.9135262360796332,189.6203054455109,2500
0.0047237026,-0.15365776419639587,-1.0,0.8463422358036041,2100,0.9998964667320251,-0.9802155494689941,2601,0.03983055893331766,1.0309104989282787,2.6168767362833023e-05,1.0707672266289592,197.2985687078908,2600
0.016854862,-0.1214546486735344,-1.0,0.8785453513264656,2100,0.9998964667320251,-0.9802155494689941,2701,0.0452227178029716,0.8466222872957587,3.216927871108055e-05,0.8918771743774414,205.08801410952583,2700
0.006179849,-0.13605085015296936,-1.0,0.8639491498470306,2100,0.9998964667320251,-0.9802155494689941,2801,0.040081753861159086,0.7647243309766054,3.8380734622478485e-05,0.804844465572387,212.51945210900158,2800
0.018381486,-0.12809136509895325,-1.0,0.8719086349010468,2100,0.9998964667320251,-0.9802155494689941,2901,0.04327933909371495,0.8035492240451276,2.7869828045368195e-05,0.846856432966888,220.1998431463726,2900
0.0032421823,-0.10358154773712158,-1.0,0.8964184522628784,2100,0.9998964667320251,-0.9802155494689941,3001,0.055466864723712206,0.8220193888992071,2.9860064387321472e-05,0.8775161136873066,227.96934290556237,3000
0.0102023985,-0.13898473978042603,-1.0,0.861015260219574,2100,0.9998964667320251,-0.9802155494689941,3101,0.057546891272068024,0.8754377267323434,1.989724114537239e-05,0.9330045152455568,235.48023287346587,3100
0.008385525,-0.11248072981834412,-1.0,0.8875192701816559,2100,0.9998964667320251,-0.9802155494689941,3201,0.08073570067062974,0.845550213009119,3.8887374103069305e-05,0.9263248010538518,243.42835058411583,3200
0.0063807117,-0.1404055505990982,-1.0,0.8595944494009018,2100,0.9998964667320251,-0.9802155494689941,3301,0.050390228163450956,0.8303329818882048,2.7081463485956192e-05,0.8807502915151417,250.46943615563214,3300
0.008894124,-0.10720367729663849,-1.0,0.8927963227033615,2100,0.9998964667320251,-0.9802155494689941,3401,0.07609714800491929,0.8106895927339792,2.2353138774633408e-05,0.8868090938776731,258.500699063763,3400
0.008124669,-0.07535618543624878,-1.0,0.9246438145637512,2100,0.9998964667320251,-0.9802155494689941,3501,0.12402023607864976,0.9166604457423091,2.141343429684639e-05,1.0407020952552557,266.3779167593457,3500
0.01051682,-0.11497573554515839,-1.0,0.8850242644548416,2100,0.9998964667320251,-0.9802155494689941,3601,0.06502374215051532,0.8571528801694512,2.1988525986671448e-05,0.9221986108459532,273.9154563671909,3600
0.011322737,-0.1353188306093216,-1.0,0.8646811693906784,2100,0.9998964667320251,-0.9802155494689941,3701,0.06919601606205106,0.7874798360280693,3.277463838458061e-05,0.8567086267285049,282.27098556188866,3700
0.007511446,-0.09743345528841019,-1.0,0.9025665447115898,2100,0.9998964667320251,-0.9802155494689941,3801,0.0793163850903511,0.832305965013802,2.7193687856197357e-05,0.9116495437920094,290.0140853705816,3800
0.009280731,-0.12153954058885574,-1.0,0.8784604594111443,2100,0.9998964667320251,-0.9802155494689941,3901,0.08850251883268356,0.8305445029400289,5.824584513902664e-05,0.9191052676178515,297.3546667457558,3900
